lat,lon,irrigation_result,tmin,tmax,prcp,cropland,elevation_result,,,,,,,
35.76746456,-111.5112406,0,8.020000458,25.40999985,0,152,1491,,,,,,,
35.85078906,-109.2169738,0,3.640000105,19.26000023,0,142,2434,,,,,,,
35.3238932,-110.5411587,0,7.190000057,25.53000069,0,152,1601,,,,,,,
36.28078099,-111.3612379,0,8.760000229,24.59000015,0,152,1635,,,,,,,
32.33677187,-110.9836455,0,18.73999977,32.15999985,1.360000014,123,762,,,,,,,
36.87019912,-110.0469169,0,6.610000134,24.11000061,0,176,1760,,,,,,,
34.11704137,-109.8668011,0,5.019999981,19.76000023,0,142,2239,,,,,,,
36.87913186,-110.9341184,0,10.18000031,24.40999985,0,131,1540,,,,,,,
36.89593563,-111.7129225,0,9.029999733,22.82999992,0,152,1902,,,,,,,
32.91940158,-110.0237366,0,14,30.17000008,0,152,995,,,,,,,
34.22270024,-111.8199548,0,14.02999973,29.85000038,0,152,1049,,,,,,,
34.39653324,-109.1384067,0,4.039999962,22.02000046,0,152,2079,,,,,,,
33.46169856,-111.7409899,5,19.56999969,34.25999832,0,36,414,,,,,,,
35.2178638,-109.5565089,0,4.409999847,23.76000023,0,176,1898,,,,,,,
34.48669909,-109.0837295,0,3.75999999,24.70999908,0,152,1878,,,,,,,
31.89354846,-110.2530841,0,13.69999981,28.29000092,2.25,152,1116,,,,,,,
35.83005125,-111.2563082,0,9.720000267,26.46999931,0,152,1384,,,,,,,
34.15632924,-110.9309494,0,9.220000267,23.79999924,0,142,1710,,,,,,,
35.38322689,-109.2763629,0,3.289999962,22.20999908,0,142,2121,,,,,,,
33.09551703,-109.7702746,0,10.22000027,25.40999985,0,152,1568,,,,,,,
34.07948329,-109.8796979,0,5.050000191,19.63999939,0,142,2232,,,,,,,
36.05261924,-109.1469008,0,3.940000057,20.14999962,0,142,2241,,,,,,,
35.64072908,-109.843489,0,4.900000095,23.07999992,0,152,1952,,,,,,,
33.86783349,-109.4718011,0,1.74000001,14.68999958,0,142,2790,,,,,,,
33.9586441,-110.0494039,0,6.519999981,22.65999985,0,142,1850,,,,,,,
33.14753422,-111.7182433,0,19.01000023,34.25999832,0,152,446,,,,,,,
34.76231436,-111.2306875,0,6.210000038,21.15999985,0,111,2049,,,,,,,
34.43714465,-110.1764471,0,6.340000153,23.84000015,0,152,1815,,,,,,,
34.21433279,-109.4802859,0,4.21999979,20.05999947,0,152,2262,,,,,,,
32.81452451,-109.3319429,0,9.279999733,25.72999954,0,152,1434,,,,,,,
34.61243086,-111.3676427,0,7,21.15999985,0,152,2024,,,,,,,
35.80764746,-111.2501962,0,9.619999886,26.25,0,152,1385,,,,,,,
33.63360139,-111.313784,0,14.69999981,28.71999931,0,152,950,,,,,,,
31.86789971,-111.4702672,0,14.31000042,29.60000038,2.019999981,152,964,,,,,,,
34.96929847,-109.7349078,0,6.119999886,25.40999985,0,152,1640,,,,,,,
34.43383247,-111.1684145,0,8.090000153,19.26000023,0,142,2321,,,,,,,
35.80040577,-109.8078747,0,4.829999924,22.60000038,0,152,2032,,,,,,,
31.4081819,-109.4591593,0,10.32999992,26.48999977,0,152,1356,,,,,,,
32.54594146,-110.050786,0,12.73999977,26.84000015,0,61,1337,,,,,,,
34.73239215,-110.4935656,0,7.230000019,23.79000092,0,152,1780,,,,,,,
36.24992535,-110.0757119,2,6.360000134,20.95999908,0,142,2218,,,,,,,
34.5920196,-109.4892617,0,6.019999981,25.04999924,0,152,1715,,,,,,,
36.240805,-111.2871843,0,8.880000114,24.69000053,0,152,1627,,,,,,,
34.84701954,-109.6545517,0,5.679999828,24.71999931,0,152,1735,,,,,,,
34.91880552,-109.2173148,0,3.180000067,24.13999939,0,176,1923,,,,,,,
33.77058582,-110.1909665,0,8.260000229,24.46999931,0,142,1644,,,,,,,
33.00395963,-110.3037126,0,10.35999966,24.64999962,0,142,1789,,,,,,,
33.5612912,-109.3737402,0,4.909999847,18.37000084,0,142,2482,,,,,,,
33.19793732,-110.0614981,0,12.56000042,29.51000023,0,152,1052,,,,,,,
36.16830153,-111.4894499,0,8.760000229,24.94000053,0,152,1581,,,,,,,
31.90867494,-111.1509653,0,14.21000004,27.45999908,5.510000229,152,1283,,,,,,,
33.18051993,-110.4443908,0,15.47000027,32.27999878,0,152,756,,,,,,,
36.36968226,-111.3991266,0,8.590000153,24.13999939,0,152,1696,,,,,,,
33.48734311,-111.0566345,5,13.56999969,28.37999916,0,152,1154,,,,,,,
34.31358734,-110.1097116,0,6.800000191,23.30999947,0,152,1856,,,,,,,
31.76390698,-110.8754068,0,14.65999985,28.37000084,9.369999886,152,1243,,,,,,,
31.99251337,-111.0371704,0,16.76000023,30.11000061,2.910000086,131,1047,,,,,,,
36.96584,-111.7450054,0,10.07999992,26.17000008,0,131,1392,,,,,,,
32.24928438,-110.1733742,0,11.85999966,25.98999977,1.120000005,152,1413,,,,,,,
34.4530276,-110.7573304,0,6.860000134,20.87000084,0,142,2130,,,,,,,
33.30046572,-110.5646705,2,12.98999977,28.65999985,0,152,1279,,,,,,,
34.24898551,-109.0623773,0,3.769999981,21.26000023,0,152,2233,,,,,,,
34.02066466,-110.8088415,0,8.729999542,23.18000031,0,142,1779,,,,,,,
33.26930002,-111.7124767,0,19.06999969,34.59000015,0,61,393,,,,,,,
34.34894525,-111.4439608,0,11.22999954,24.52000046,0,142,1654,,,,,,,
32.18888556,-109.5887147,0,10.02000046,24.59000015,0,152,1688,,,,,,,
34.28700527,-109.4807222,0,5,22.29000092,0,152,2043,,,,,,,
36.36862386,-109.523378,0,4.679999828,24.30999947,0,152,1687,,,,,,,
35.17336175,-110.8582516,0,8.550000191,26.28000069,0,152,1456,,,,,,,
34.19678407,-110.2960912,0,6.989999771,21.21999931,0,142,2051,,,,,,,
35.10348531,-110.1169979,0,6.820000172,25.44000053,0,152,1607,,,,,,,
36.3018037,-109.4258969,0,4.690000057,22.34000015,0,152,1935,,,,,,,
32.26666462,-109.6511714,0,10.97000027,26.32999992,0,152,1496,,,,,,,
34.97065618,-111.0172491,0,7.869999886,24.14999962,0,152,1719,,,,,,,
32.18159101,-111.2603591,0,17.77000046,31.80999947,2.779999971,152,709,,,,,,,
33.97633548,-111.1708046,0,10.96000004,23.62999916,0,142,1694,,,,,,,
32.06009051,-109.4088361,0,10.44999981,25.45000076,0,152,1608,,,,,,,
32.24592614,-110.1020316,0,11.47999954,25.71999931,1.309999943,152,1489,,,,,,,
35.34471803,-110.8160788,0,8.229999542,26.21999931,0,152,1474,,,,,,,
36.08646209,-109.1588851,0,4.03000021,20.51000023,0,142,2191,,,,,,,
34.28056649,-109.7009401,0,5.039999962,21.35000038,0,142,2092,,,,,,,
34.61123151,-110.969196,0,6.880000114,21.57999992,0,142,2033,,,,,,,
31.35175284,-110.7258769,0,8.079999924,24.28000069,8.479999542,142,2102,,,,,,,
35.00910167,-111.4694371,0,4.710000038,20.73999977,0,142,2142,,,,,,,
32.14903942,-111.108562,0,18.19000053,31.81999969,1.950000048,152,756,,,,,,,
34.52083905,-110.3698204,0,6.5,23.42000008,0,152,1829,,,,,,,
33.37547704,-110.8931468,5,12.78999996,27.89999962,0,152,1248,,,,,,,
36.4818762,-111.3473286,0,8.43999958,23.17000008,0,152,1856,,,,,,,
31.34961464,-111.7979382,0,13.97999954,29.15999985,0,,923,,,,,,,
31.52551001,-111.3331454,0,11.47999954,28.23999977,5.769999981,152,1208,,,,,,,
34.33310636,-110.629644,0,7.400000095,20.75,0,142,2143,,,,,,,
35.44758839,-111.3870496,0,6.909999847,24.05999947,0,152,1643,,,,,,,
34.36094283,-110.2059133,0,6.409999847,22.67000008,0,142,1921,,,,,,,
31.48458401,-109.0592292,0,8.569999695,24.45000076,0,142,1568,,,,,,,
31.82934408,-111.4775216,0,13.86999989,29.28000069,1.899999976,152,1004,,,,,,,
34.07060657,-111.1397881,0,10.61999989,22.95999908,0,142,1806,,,,,,,
32.66701015,-110.5046614,0,15.89000034,29.92000008,0,152,1091,,,,,,,
33.21621736,-110.2926899,5,14.31000042,31.76000023,0,152,818,,,,,,,
36.37960192,-109.2482589,0,4.630000114,21.52000046,0,152,2001,,,,,,,
34.90447783,-109.9517344,0,6.639999866,25.19000053,0,152,1629,,,,,,,
32.44165713,-110.4149301,0,14.98999977,28.47999954,0,152,1083,,,,,,,
34.45517825,-110.2826125,0,6.349999905,23.47999954,0,152,1833,,,,,,,
34.66032949,-110.127583,0,6.5,24.47999954,0,152,1715,,,,,,,
33.53047655,-111.4649918,0,17.77000046,31.87000084,0,152,749,,,,,,,
31.81124243,-109.1368322,5,8.180000305,22.82999992,18.43000031,142,1857,,,,,,,
36.78753754,-110.514961,0,8.06000042,21.97999954,0,152,2061,,,,,,,
34.08373589,-110.5670135,0,7.789999962,22.5,0,142,1907,,,,,,,
33.82869603,-109.6611533,0,2.49000001,16.54999924,0,142,2573,,,,,,,
36.81882692,-110.1654004,0,6.96999979,24.04999924,0,152,1759,,,,,,,
31.49289697,-111.3411933,0,11.01000023,27.93000031,7.059999943,152,1307,,,,,,,
33.02394114,-111.4373099,5,18.61000061,33.54999924,0,2,436,,,,,,,
31.80144756,-111.5013577,0,13.56999969,29.03000069,1.75,152,1050,,,,,,,
31.49480802,-110.4305886,0,10.77000046,24.45000076,5.119999886,142,1782,,,,,,,
35.21509391,-110.7134419,0,8.199999809,26.45000076,0,152,1459,,,,,,,
34.85913054,-110.9808781,0,7.539999962,23.77000046,0,152,1753,,,,,,,
33.0948254,-110.176335,0,12.82999992,29.03000069,0,152,1183,,,,,,,
35.46872499,-110.5434868,0,7.039999962,25.39999962,0,176,1621,,,,,,,
32.20437536,-111.386279,0,16.87000084,30.56999969,3.829999924,152,814,,,,,,,
32.22226716,-110.1354613,0,11.73999977,26.04999924,1.419999957,152,1409,,,,,,,
32.98145738,-110.6909757,5,16.94000053,32.47000122,0,152,809,,,,,,,
35.24506822,-111.5180433,0,3.589999914,21.31999969,0,142,2057,,,,,,,
32.36045591,-111.8428588,0,16.84000015,32.09000015,0,152,644,,,,,,,
35.72533941,-110.6076246,0,6.650000095,24.82999992,0,152,1704,,,,,,,
34.4586877,-110.8769439,0,7.309999943,19.81999969,0,142,2253,,,,,,,
36.70720157,-110.2020132,0,6.889999866,24.26000023,0,152,1718,,,,,,,
36.12958844,-111.8405881,0,11.01000023,27.77000046,0,152,1298,,,,,,,
32.08641022,-111.9057095,0,16.69000053,31.05999947,1.379999995,152,835,,,,,,,
36.5044879,-109.4194308,0,4.630000114,24.02000046,0,152,1672,,,,,,,
33.12411648,-111.5882016,0,18.87000084,33.93000031,0,152,487,,,,,,,
36.4368979,-109.8361671,0,5.510000229,23.35000038,0,152,1848,,,,,,,
32.73211954,-111.2683579,0,18.95999908,33.09999847,0,152,634,,,,,,,
34.63019409,-111.7815467,0,9.850000381,29.25,0,121,1045,,,,,,,
34.91712937,-111.309813,0,5.989999771,20.43000031,0,152,2139,,,,,,,
32.36399938,-110.4393225,2,15.11999989,28.95000076,0,152,943,,,,,,,
36.52627719,-111.5334667,0,7.579999924,22.01000023,0,152,2042,,,,,,,
34.5625009,-109.9743247,0,6.340000153,24.37999916,0,152,1744,,,,,,,
36.70020189,-109.7313573,0,5.269999981,24.46999931,0,152,1642,,,,,,,
31.47448535,-109.6954354,0,11.65999985,27.69000053,0.02999999933,61,1226,,,,,,,
34.35843119,-110.0688288,0,6.599999905,23.47999954,0,142,1845,,,,,,,
33.64968155,-109.5735937,0,4.449999809,19.02000046,0,142,2325,,,,,,,
35.46610136,-110.1826164,0,4.760000229,23.05999947,0,152,2008,,,,,,,
32.15523323,-110.0095674,0,11.77000046,26.70000076,2.539999962,152,1373,,,,,,,
35.38117171,-109.6815322,0,4.690000057,23.43000031,0,152,1896,,,,,,,
36.43913766,-110.2303483,2,7.019999981,21.79000092,0,152,2141,,,,,,,
33.50233718,-110.1248827,0,8.350000381,24.37999916,0,142,1752,,,,,,,
34.81735321,-110.9607907,0,7.420000076,23.77000046,0,152,1757,,,,,,,
34.65533663,-110.3527332,0,6.829999924,23.37999916,0,152,1829,,,,,,,
36.52032591,-111.5182475,0,7.71999979,22.18000031,0,152,1978,,,,,,,
37.00988136,-109.9685861,0,6.380000114,25.84000015,0,176,1454,,,,,,,
34.54089898,-110.7299704,0,6.619999886,21.89999962,0,152,1982,,,,,,,
35.87609157,-110.6573591,0,6.380000114,24.03000069,0,152,1771,,,,,,,
35.42508185,-110.9203959,0,8.050000191,25.52000046,0,152,1548,,,,,,,
35.62527934,-111.0933228,0,8.789999962,25.77000046,0,152,1474,,,,,,,
36.31989482,-111.174832,0,8.609999657,24.06999969,0,152,1743,,,,,,,
31.56451337,-111.7867714,0,13.57999992,31.31999969,0.1299999952,152,771,,,,,,,
31.88304885,-111.0485449,0,15.81999969,29.31999969,5.340000153,131,1102,,,,,,,
35.88264588,-110.1968423,0,5.690000057,23.23999977,0,152,1942,,,,,,,
34.34775249,-109.4420812,0,5.309999943,23.17000008,0,152,1955,,,,,,,
36.94488332,-111.7098458,0,10.42000008,26.06999969,0,152,1358,,,,,,,
34.2553483,-109.6783453,0,4.860000134,20.95999908,0,142,2128,,,,,,,
32.12625462,-111.377109,0,16.62999916,30.79000092,1.970000029,152,821,,,,,,,
31.41349474,-109.5326979,0,10.77000046,27.20000076,0,121,1267,,,,,,,
31.8798985,-109.9313767,0,11.77999973,26.01000023,8.239999771,152,1649,,,,,,,
35.40402513,-110.4905516,0,6.489999771,24.70999908,0,152,1710,,,,,,,
32.12534542,-110.0195471,0,11.55000019,26.30999947,2.829999924,152,1434,,,,,,,
36.96449237,-109.0525303,0,4.489999771,24.95000076,0,152,1498,,,,,,,
31.81772595,-110.3240328,0,13.22999954,27.17000008,3.410000086,152,1332,,,,,,,
36.94645539,-110.2987495,0,7.570000172,25.09000015,0,152,1553,,,,,,,
35.36797397,-111.6450421,0,-2.869999886,11.03999996,0,142,3071,,,,,,,
37.00198363,-109.5196897,0,4.849999905,24.84000015,0,152,1562,,,,,,,
36.33828284,-110.3519907,0,7.150000095,22.59000015,0,152,2052,,,,,,,
32.63343565,-110.7919691,0,16.04000092,28.84000015,0,152,1281,,,,,,,
32.54760577,-111.48897,0,18.80999947,33.36999893,0,152,545,,,,,,,
35.8954114,-109.9230156,0,5.369999886,21.20999908,0,152,2217,,,,,,,
33.71960338,-110.5257552,0,7.820000172,23.89999962,0,152,1725,,,,,,,
31.9337576,-109.813996,0,11.68000031,27.29000092,5.920000076,152,1315,,,,,,,
36.71341146,-109.5502194,0,4.900000095,24.26000023,0,152,1625,,,,,,,
36.77633881,-111.281817,0,10.25,23.81999969,0,152,1692,,,,,,,
33.42129971,-109.9558295,0,8.350000381,22.45999908,0,142,2029,,,,,,,
31.99982108,-111.5527541,0,14.89999962,28.77000046,1.049999952,152,1106,,,,,,,
35.07270142,-110.3122319,0,7.199999809,25.52000046,0,152,1582,,,,,,,
32.31252162,-110.0009998,0,11.47999954,25.95999908,0,152,1444,,,,,,,
33.16484218,-111.7976233,0,19,34.79000092,0,152,372,,,,,,,
36.10679248,-110.8046667,0,7.489999771,24.20999908,0,152,1787,,,,,,,
33.21868469,-110.5052305,0,15.09000015,31.61000061,0,152,840,,,,,,,
33.3485879,-110.5342827,5,13.98999977,30.5,0,152,914,,,,,,,
33.67372555,-110.0252311,0,6.949999809,23.21999931,0,152,1773,,,,,,,
34.28147064,-109.0851495,0,3.890000105,21.47999954,0,152,2180,,,,,,,
34.45419821,-110.8651203,0,7.300000191,20.18000031,0,142,2197,,,,,,,
35.722061,-111.8350372,0,3.779999971,21.78000069,0,142,1996,,,,,,,
31.55289267,-109.0471675,0,8.470000267,23.12999916,0,152,1897,,,,,,,
32.50160099,-109.2121959,0,9.68999958,27.76000023,0,152,1226,,,,,,,
35.68634839,-111.6009035,0,6.679999828,24.23999977,0,152,1663,,,,,,,
32.82195864,-109.501324,5,12.47000027,28.79000092,0,152,1036,,,,,,,
32.70328994,-111.0718177,0,17.70000076,31.30999947,0,152,911,,,,,,,
32.00066758,-110.5077667,0,14.30000019,28.04999924,5.510000229,152,1186,,,,,,,
34.05297886,-111.314363,0,12.67000008,29.80999947,0,152,858,,,,,,,
33.06443301,-109.2727874,2,9.569999695,26.04999924,0,152,1334,,,,,,,
34.89668523,-110.2694371,0,7.179999828,25.80999947,0,152,1550,,,,,,,
33.00322008,-111.4480788,0,18.70999908,33.63999939,0,121,444,,,,,,,
34.50683755,-110.4354187,0,6.510000229,23.02000046,0,152,1877,,,,,,,
35.27672924,-109.8247568,0,5.429999828,24.55999947,0,152,1752,,,,,,,
34.33964972,-111.577249,0,11.81999969,23.87000084,0,142,1710,,,,,,,
34.05309785,-109.6465037,0,2.869999886,16.29999924,0,142,2626,,,,,,,
34.33685114,-109.6916054,0,5.429999828,22.46999931,0,152,1974,,,,,,,
32.98704963,-110.0872144,0,13.57999992,29.81999969,0,152,1037,,,,,,,
33.31640033,-110.6220153,5,13.52000046,29.20000076,0,152,1138,,,,,,,
34.80475279,-109.9744343,0,6.570000172,25.17000008,0,152,1635,,,,,,,
31.98787416,-109.0670627,0,7.559999943,27.20000076,0,152,1253,,,,,,,
32.92132519,-111.4080949,0,18.79000092,33.45000076,0,152,490,,,,,,,
32.75952804,-109.8046582,0,12.61999989,27.90999985,0,152,1211,,,,,,,
34.41844041,-109.1997849,0,4.510000229,22.44000053,0,152,2032,,,,,,,
32.17557808,-109.1987832,0,9.350000381,28.70000076,0,61,1150,,,,,,,
35.6642225,-110.7270354,0,7.260000229,25.37000084,0,152,1594,,,,,,,
36.37066856,-109.2052853,0,4.71999979,20.54000092,0,142,2109,,,,,,,
35.15287843,-110.4100517,0,7.039999962,24.94000053,0,152,1679,,,,,,,
34.53132414,-109.7486368,0,6.329999924,24.92000008,0,152,1711,,,,,,,
32.14918116,-109.8972669,0,12.05000019,27.54999924,2.769999981,131,1263,,,,,,,
36.53782101,-109.8066181,0,5.389999866,24.19000053,0,176,1724,,,,,,,
35.53574316,-109.4834704,5,4,22.29999924,0,152,2048,,,,,,,
32.94785125,-110.2437363,0,10.97999954,25.67000008,0,152,1726,,,,,,,
32.91490984,-109.6000095,0,11.34000015,26.70999908,0,152,1240,,,,,,,
35.52878956,-110.7179304,0,7.769999981,25.92000008,0,152,1539,,,,,,,
33.15374212,-110.6759748,0,13.31000042,27.75,0,152,1373,,,,,,,
33.45007639,-111.5293896,0,18.51000023,32.95999908,0,152,578,,,,,,,
33.13731839,-110.9712694,0,17.62000084,33.13000107,0,152,599,,,,,,,
31.94238941,-109.5883416,0,11.31000042,27.21999931,4.489999771,152,1366,,,,,,,
34.29605166,-109.7023956,2,5.090000153,21.48999977,0,142,2090,,,,,,,
34.57731793,-109.6899891,0,6.309999943,24.98999977,0,152,1704,,,,,,,
31.69614191,-109.803842,0,12.22000027,27.04999924,4.170000076,152,1384,,,,,,,
36.21868553,-109.9215586,0,5.659999847,22.26000023,0,152,2031,,,,,,,
34.59181209,-111.4981877,0,8.199999809,23.27000046,0,142,1792,,,,,,,
35.43352008,-111.6686371,0,2.25,18.68000031,0,176,2289,,,,,,,
34.37306804,-109.5045366,0,5.409999847,23.11000061,0,152,1959,,,,,,,
35.72405383,-109.6369939,0,4.260000229,23.05999947,0,152,1921,,,,,,,
35.76999717,-110.217207,0,5.389999866,22.80999947,0,152,2017,,,,,,,
33.52007405,-110.1309121,0,8.600000381,24.94000053,0,152,1618,,,,,,,
34.26692346,-110.3239324,0,6.900000095,21.04999924,0,142,2121,,,,,,,
33.68334299,-110.731066,0,13.53999996,29.25,0,152,963,,,,,,,
33.05925099,-109.8573419,0,12.31000042,28.61000061,0,152,1136,,,,,,,
32.00243105,-111.3470335,0,15.78999996,30.25,2.99000001,152,863,,,,,,,
33.1123539,-111.1877312,5,17.48999977,32.45000076,0,152,568,,,,,,,
34.50547094,-110.7238258,0,6.639999866,21.29000092,0,152,2075,,,,,,,
34.8942855,-110.477984,0,7.28000021,25.87999916,0,152,1537,,,,,,,
33.07791517,-110.6142565,0,14.48999977,29.29999924,0,152,1232,,,,,,,
34.81223583,-109.2317778,0,3.299999952,24.78000069,0,152,1843,,,,,,,
32.86053761,-111.0177135,5,16.30999947,30.14999962,0,152,1031,,,,,,,
34.46722855,-111.2524561,0,8.039999962,19.76000023,0,142,2249,,,,,,,
36.32319173,-110.5473311,0,7.440000057,23.54999924,0,152,1879,,,,,,,
31.55021362,-111.027803,2,14.11999989,29.31999969,7.900000095,152,1029,,,,,,,
36.38156153,-110.4839266,0,7.559999943,23.27000046,0,152,1889,,,,,,,
34.39234218,-109.149016,0,4.119999886,21.93000031,0,152,2089,,,,,,,
32.98260651,-110.6834224,5,16.56999969,31.88999939,0,152,834,,,,,,,
35.27904469,-110.65521,0,7.400000095,25.5,0,152,1595,,,,,,,
34.52946671,-110.3853443,0,6.519999981,23.37999916,0,152,1837,,,,,,,
33.56011123,-110.3729954,0,8.18999958,24.17000008,0,142,1775,,,,,,,
34.39733499,-110.9558974,0,8.159999847,19.05999947,0,142,2334,,,,,,,
33.60972186,-111.0157662,0,16.21999931,30.67000008,0,152,708,,,,,,,
32.79909711,-109.2790052,5,9.090000153,26.03000069,0,152,1380,,,,,,,
35.68738419,-111.0629365,0,8.550000191,25.85000038,0,131,1459,,,,,,,
32.7677018,-109.1763017,5,9.550000191,27.68000031,0,152,1206,,,,,,,
36.22134841,-109.895279,0,5.570000172,22.22999954,0,152,2024,,,,,,,
35.4532913,-110.2503722,0,4.900000095,23.21999931,0,152,1967,,,,,,,
31.95057599,-110.5243997,0,14.73999977,28.61000061,5.449999809,152,1143,,,,,,,
34.63922197,-109.7890551,0,6.559999943,25.55999947,0,152,1629,,,,,,,
34.5935397,-110.618504,0,6.710000038,22.61000061,0,176,1916,,,,,,,
32.21701452,-109.7319122,3,11.93000031,27.61000061,0,61,1292,,,,,,,
33.31294102,-111.4999199,0,18.76000023,33.77999878,0,152,494,,,,,,,
33.88247498,-110.4548148,0,8.390000343,24.19000053,0,142,1703,,,,,,,
36.47600019,-111.6455776,0,7.860000134,23.07999992,0,152,1852,,,,,,,
33.59427604,-111.3879567,0,16.76000023,30.68000031,0,152,792,,,,,,,
35.05963521,-110.9738696,0,8.18999958,25.04000092,0,152,1626,,,,,,,
31.51006246,-109.9365402,0,13.22999954,24.5,1.100000024,152,1782,,,,,,,
33.77643717,-111.6387022,0,18.37000084,31.56999969,0,152,574,,,,,,,
34.82789089,-111.1569192,0,7.159999847,22.35000038,0,152,1921,,,,,,,
33.03453034,-111.5643363,0,18.81999969,34.18000031,0,61,415,,,,,,,
34.47059312,-109.4595745,0,5.96999979,24.63999939,0,152,1799,,,,,,,
32.02961099,-111.0947844,0,16.59000015,30.03000069,4.119999886,152,966,,,,,,,
31.95341015,-110.1419449,0,12.43999958,27.14999962,4.519999981,152,1271,,,,,,,
32.12599504,-109.7224387,0,11.84000015,27.62000084,0,61,1299,,,,,,,
32.04567561,-110.7922052,0,17.48999977,31.07999992,5.659999847,152,919,,,,,,,
32.780558,-111.6724043,0,18.70999908,34.06999969,0,61,454,,,,,,,
34.90857477,-109.6895069,0,5.579999924,24.44000053,0,152,1757,,,,,,,
33.56768327,-111.1445015,0,12.78999996,27.29999924,0,152,1235,,,,,,,
36.54983976,-111.056599,0,9.020000458,23.17000008,0,176,1905,,,,,,,
36.06108004,-110.6790854,0,6.800000191,23.64999962,0,152,1859,,,,,,,
35.14019423,-109.4829709,0,4.050000191,24.97999954,0,176,1729,,,,,,,
35.11558726,-110.9787331,0,8.340000153,25.45999908,0,152,1555,,,,,,,
33.20467925,-110.7245261,2,12.44999981,26.79999924,0,152,1454,,,,,,,
31.97472419,-111.8004264,0,15.47999954,30.59000015,0,152,847,,,,,,,
34.34425164,-111.0079952,0,8.529999733,21.88999939,0,142,2000,,,,,,,
35.69040832,-110.6468836,0,6.539999962,24.71999931,0,152,1730,,,,,,,
34.2267225,-110.2416656,0,6.809999943,21.28000069,0,142,2083,,,,,,,
33.22880644,-110.6127915,2,12.32999992,27.05999947,0,152,1354,,,,,,,
33.35724909,-110.9960928,5,11.32999992,26.42000008,0,142,1520,,,,,,,
31.44248813,-109.5413709,0,10.92000008,27.22999954,0,152,1276,,,,,,,
32.91489823,-109.2242033,5,9.960000038,27.35000038,0,152,1152,,,,,,,
33.7151792,-110.1969506,0,9.789999962,26.23999977,0,152,1353,,,,,,,
35.43886229,-111.8564269,0,1.820000052,16.54999924,0,142,2428,,,,,,,
33.82193155,-110.3046868,0,10.63000011,26.62999916,0,152,1398,,,,,,,
36.88628554,-109.3399041,0,4.659999847,23.09000015,0,152,1792,,,,,,,
33.92646564,-110.4842094,5,9.260000229,25.54000092,0,142,1547,,,,,,,
33.18016447,-110.8378916,5,15.10000038,29.95999908,0,152,1058,,,,,,,
32.53364085,-111.2635021,0,19.28000069,33.33000183,0,152,606,,,,,,,
33.69969361,-109.4726542,0,4.849999905,19.95000076,0,142,2223,,,,,,,
34.28571491,-109.4424771,0,5.079999924,22.89999962,0,152,1981,,,,,,,
36.47462036,-111.8855969,0,9.109999657,24.47999954,0,152,1670,,,,,,,
31.76860158,-109.6425219,0,11.64000034,27.38999939,4.460000038,152,1326,,,,,,,
33.4630555,-110.8391966,2,14.43000031,29.63999939,0,152,973,,,,,,,
36.30116992,-111.400654,0,8.640000343,24.45000076,0,152,1652,,,,,,,
34.16711504,-111.4823715,0,13.81000042,24.13999939,0,142,1788,,,,,,,
36.60678065,-111.4468381,0,9.180000305,23.18000031,0,152,1820,,,,,,,
34.78935668,-110.3097608,0,7.119999886,24.67000008,0,152,1689,,,,,,,
31.79675829,-110.9731106,0,16.65999985,30.28000069,5.039999962,152,936,,,,,,,
33.97026832,-109.795092,0,2.900000095,16.14999962,0,142,2639,,,,,,,
33.47111737,-109.9861129,0,7.989999771,22.98999977,0,142,1986,,,,,,,
32.50193726,-109.1496894,0,8.640000343,26.77000046,0,152,1352,,,,,,,
33.50245467,-111.1432325,0,10.5,25.69000053,0,142,1674,,,,,,,
31.88079099,-110.3913958,0,12.01000023,25.34000015,5.900000095,152,1586,,,,,,,
36.38676825,-109.0985097,0,5.170000076,16.55999947,0,142,2648,,,,,,,
31.45817155,-109.3271912,0,9.539999962,26.71999931,0,152,1296,,,,,,,
34.93530848,-111.5130133,0,5.010000229,19.23999977,0,142,2324,,,,,,,
31.81465352,-109.4457385,0,10.60999966,25.11000061,8.31000042,152,1669,,,,,,,
32.54479251,-110.4882747,0,17.03000069,31.12999916,0,152,879,,,,,,,
36.86686379,-109.0797855,0,4.559999943,22.57999992,0,152,1833,,,,,,,
33.57553841,-109.4657825,0,4.190000057,17.93000031,0,142,2673,,,,,,,
33.69517951,-110.1321388,0,7.460000038,23.64999962,0,152,1739,,,,,,,
31.89082151,-109.5463823,0,11.11999989,26.80999947,5.019999981,152,1409,,,,,,,
32.09585372,-110.2585135,0,12.76000023,27.27000046,1.809999943,152,1201,,,,,,,
33.1127939,-109.384211,0,8.979999542,23.51000023,0,131,1716,,,,,,,
34.99030979,-110.3507692,0,7.260000229,25.69000053,0,152,1574,,,,,,,
34.5267601,-111.8493436,3,10.48999977,30.21999931,0,122,936,,,,,,,
36.27043751,-111.2743478,0,8.909999847,24.60000038,0,176,1633,,,,,,,
31.51957107,-110.3833421,0,10.90999985,23.89999962,8.399999619,142,1768,,,,,,,
33.65950365,-110.3457017,0,6.659999847,22.94000053,0,142,1876,,,,,,,
36.80189462,-110.6881995,0,8.510000229,22.69000053,0,152,2110,,,,,,,
33.36305891,-111.230812,2,14.57999992,29.60000038,0,152,1059,,,,,,,
35.74799819,-110.1188967,0,5.5,23.34000015,0,152,1926,,,,,,,
32.54172148,-111.2236785,0,19.05999947,32.93999863,0,152,661,,,,,,,
